0,0.045460190336047646
1,0.05146019033604787
2,0.045460190336047646
3,0.05146019033604787
4,0.05146019033604787
5,0.05146019033604787
6,0.05146019033604787
7,0.05146019033604787
8,0.05146019033604787
9,0.05146019033604787
10,0.05146019033604787
11,0.05146019033604787
12,0.05146019033604787
13,0.0444601903360482
14,0.05146019033604787
15,0.0444601903360482
16,0.05146019033604787
17,0.0444601903360482
18,0.0444601903360482
19,0.05146019033604787
20,0.05146019033604787
21,0.0444601903360482
22,0.0444601903360482
23,0.0444601903360482
24,0.0444601903360482
25,0.0444601903360482
26,0.0444601903360482
27,0.0444601903360482
28,0.0444601903360482
29,0.0444601903360482
30,0.0444601903360482
