0,0.004765946164816626
1,0.004765946164816626
2,0.004765946164816626
3,0.004765946164816626
4,0.004765946164816626
5,0.004765946164816626
6,0.004765946164816626
7,0.004765946164816626
8,0.004765946164816626
9,0.004765946164816626
10,0.004765946164816626
11,0.004765946164816626
12,0.004765946164816626
13,0.004765946164816626
14,0.004765946164816626
15,0.004765946164816626
16,0.004765946164816626
17,0.004765946164816626
18,0.004765946164816626
19,0.004765946164816626
20,0.004765946164816626
21,0.004765946164816626
22,0.004765946164816626
23,0.004765946164816626
24,0.010765946164816853
25,0.004765946164816626
26,0.010765946164816853
27,0.004765946164816626
28,0.010765946164816853
29,0.010765946164816853
30,0.010765946164816853
31,0.010765946164816853
32,0.010765946164816853
33,0.010765946164816853
34,0.010765946164816853
35,0.010765946164816853
36,0.010765946164816853
37,0.010765946164816853
38,0.008765946164816185
39,0.008765946164816185
40,0.010765946164816853
41,0.008765946164816185
42,0.010765946164816853
43,0.008765946164816185
44,0.008765946164816185
45,0.007765946164816739
46,0.008765946164816185
47,0.008765946164816185
48,0.007765946164816739
49,0.007765946164816739
50,0.007765946164816739
51,0.007765946164816739
52,0.007765946164816739
53,0.007765946164816739
54,0.007765946164816739
55,0.007765946164816739
56,0.007765946164816739
57,0.007765946164816739
58,0.009265946164816796
59,0.009265946164816796
60,0.00826594616481735
61,0.00826594616481735
62,0.00826594616481735
63,0.00826594616481735
64,0.009265946164816796
65,0.009265946164816796
66,0.009265946164816796
67,0.008765946164816185
68,0.008765946164816185
69,0.008765946164816185
70,0.008765946164816185
71,0.008765946164816185
72,0.008765946164816185
73,0.008765946164816185
74,0.008765946164816185
75,0.008765946164816185
76,0.008765946164816185
77,0.008765946164816185
78,0.008765946164816185
79,0.00826594616481735
80,0.008765946164816185
81,0.008765946164816185
82,0.008765946164816185
83,0.00826594616481735
84,0.00826594616481735
85,0.00826594616481735
86,0.009765946164815631
87,0.009765946164815631
88,0.00826594616481735
89,0.00826594616481735
90,0.007265946164816128
91,0.00826594616481735
92,0.0012340538351836017
93,0.0012340538351836017
94,0.0012340538351836017
95,0.007265946164816128
96,0.007265946164816128
97,0.007265946164816128
98,0.0012340538351836017
99,0.0012340538351836017
100,0.0012340538351836017
101,0.017234053835183616
102,0.00923405383518272
103,0.017234053835183616
104,0.017234053835183616
105,0.011234053835183389
106,0.017234053835183616
107,0.017234053835183616
108,0.017234053835183616
109,0.017234053835183616
110,0.01573405383518356
111,0.017234053835183616
112,0.01573405383518356
113,0.01573405383518356
114,0.02073405383518434
115,0.01573405383518356
116,0.01573405383518356
117,0.017234053835183616
